index,coefficient_variation_ndvi,country,daytime_maximum_temperature,evi_change,flow_accumulation,friction,interannual_coefficient_variation_precipitation,latitude,longitude,pdsi,population,precipitation,seasonal_precipitation_max,slope,specific_humidity,ssm,susm,temperature_anomaly
0000000000000000015d,0.273834554387196,Ethiopia,301.7717590332031,0.16507572338581702,9.713859780439128,0.016405624039461,0.22859863804139102,8.377078266943979,43.51850547655773,72.05363548696221,397.1650835623239,-0.26243925094604403,121.07866787910461,0.8651050817896561,0.009852512739598,5.715749263763428,43.14199447631836,1.6209716796875
0000000000000000015f,0.23321715428960801,Ethiopia,299.8781433105469,0.152990316262223,18.051587054710158,0.016977546255623,0.188276467333148,9.30592045829705,43.59080657454556,38.46605468783167,3034.8347105547764,0.30305135669709904,101.40229068225285,1.194562421207595,0.009875866313596,4.332415320256842,24.15773126903363,1.6209716796875
00000000000000000171,0.18199813847627902,Ethiopia,303.2733482348184,0.16240144513047902,42.64408724171041,0.015976593410142,0.267665040084807,8.487940234936085,44.50230591973993,104.9856792305194,318.8147882563956,-0.051625001455931005,95.61160966670897,0.72526121729917,0.010118290006323001,4.908452987670898,27.256437301635742,1.6209716796875
0000000000000000019b,0.20662722301117803,Ethiopia,300.4007263183594,0.16687897976544902,1.846157679036336,0.0045889581177130006,0.203606318862733,8.882415550564486,43.28935667091582,62.89081080568033,1807.1929460500464,0.35498523712158203,121.40335750579834,1.256007714391485,0.009531105868518,5.304619312286377,30.231300354003906,1.6209716796875
000000000000000001a3,0.21375369196677801,Ethiopia,302.79193115234375,0.16685635070576002,2.141788715336305,0.01583798602342,0.31287733408798,8.011457474100716,44.47394608851549,72.68650793650794,318.8251392946486,0.12710046768188402,143.41149401664734,0.7535095083327761,0.010286130011081,4.7146897315979,24.59717559814453,1.6209716796875
000000000000000001a4,0.26351381099838,Ethiopia,300.6075439453125,0.15188988019225902,7.4482346198888685,0.020020294953261002,0.17767506497162502,8.84660365458758,42.81473426391009,66.88095238095238,1015.2441833608111,0.225044272718424,131.4093473653803,9.234262957847706,0.010002663359045,5.07756233215332,40.73794174194336,1.6209716796875
000000000000000001c2,0.16427449020839302,Ethiopia,300.4007263183594,0.164873844433639,3.183014518038507,0.014045498369664,0.202872138020738,8.732686872798368,43.39018564489297,69.32936507936508,397.1551991714872,-0.16913223266601501,108.10282278060913,1.678602730378246,0.009428224526345001,6.155289649963379,37.882686614990234,1.6209716796875
000000000000000001cd,0.157383597168115,Ethiopia,302.8473815917969,0.167706220432625,2.368571392932429,0.016129313539118,0.276717915304087,8.398513179037758,44.42546994508833,103.7579365079365,318.8167433215317,-0.09620340258642501,107.9424011029773,0.9345604436929931,0.010236467380118,4.5409722328186035,25.536617279052734,1.6209716796875
000000000000000001db,0.21650700719134602,Ethiopia,299.47833251953125,0.132405663012458,4.125189492780638,0.018554948816144,0.15677010580227901,9.748633068448429,42.79968863806267,17.714577325085784,4914.755709132077,0.5938531097341571,200.6672820676385,4.7296356465699905,0.009011492799825,6.347580854199325,40.53744079838035,1.6209716796875
000000000000000001fb,0.26104906157378605,Ethiopia,298.57342529296875,0.16141288719809302,1.988304602344051,0.017582848447506003,0.17250420151029,9.708155485622582,43.19393434393564,28.58483636642694,4914.772783154216,0.95595624001525,194.06760389271855,1.450822332924672,0.009454441287587,4.6081862449646,25.579925537109375,1.6209716796875
000000000000000001fc,0.21378501262618602,Ethiopia,299.5057067871094,0.165913245645216,55.27674644002085,0.017874291698784,0.17337407140743702,9.776562517006836,43.148935811221314,15.813492063492063,4914.74580910281,0.77436505161764,183.50885670796382,3.964455720629393,0.009468182921409002,4.377796649932861,23.98780059814453,1.6209716796875
