Unnamed: 0,index,country,camp_name,sample,coefficient_variation_ndvi,daytime_maximum_temperature,evi_change,flow_accumulation,friction,interannual_coefficient_variation_precipitation,pdsi,population,precipitation,seasonal_precipitation_max,slope,specific_humidity,ssm,susm,temperature_anomaly,longitude,latitude,edge,exposure,rank,percentile,min_exposure,max_exposure,min_rank,min_percentile,max_rank,max_percentile
6,7,South Sudan,Yida,study_camp,0.938741824316072,0.7876057302693159,0.0,0.0038025771244646,0.0343419512744008,0.6398072864095417,0.9721477680752242,0.0741800750307264,0.2031854032808185,0.2896752706462866,0.0388153660609548,0.3295719352096768,0.7684266068037925,0.7058992984457784,0.5290152530716229,30.086080302526447,10.113054837635154,['Sudan-South Sudan'],0.4178541043841908,225.0,0.5528942115768463,0.3624247380150875,0.4592592571101634,250.0,0.5029940119760479,225.0,0.5528942115768463
2008,173,South Sudan,,sample_camp,1.0,0.6200966671988742,0.4644805831832155,0.0005509703063691,0.3060071339285383,0.7925463747726978,0.7133759456824709,0.0555679038358348,0.4972713134444457,0.3745273156440706,0.0192577520566157,0.6657356228948283,0.9199319751437772,0.8794443559264193,0.3616714118451165,32.49758927,10.06758989,Sudan-South Sudan,0.4791793166288913,62.0,0.8782435129740519,0.4351040507774028,0.5270421512611436,58.0,0.8862275449101796,61.0,0.8802395209580839
2009,000000000000000000d4,South Sudan,,sample_camp,0.7201142496942322,0.7706648539385604,0.4251223502113306,0.000110342420199,0.3070526788624929,0.2894806894352142,0.5946061707925488,0.0189833523646327,0.2244403461750504,0.0277197575894601,0.0324299657945323,0.093327454091775,0.632001670285067,0.8252340840184826,0.6633982737641179,25.89374162,10.00315695,Sudan-South Sudan,0.330475654831729,381.0,0.2415169660678642,0.2864567349210458,0.363512186072882,375.0,0.2534930139720558,381.0,0.2415169660678642
2010,163,South Sudan,,sample_camp,0.7682227116235026,0.6648772969491645,0.42724136018276,0.0002977890866357,0.0847452940774587,0.8439460096029954,0.7553014968292007,0.0744290508218205,0.3756347890558187,0.4356971146574099,0.0041839503346383,0.6213546244462406,0.8885700009046662,0.8347312964186451,0.3710726619101225,32.1511641,9.996405567,Sudan-South Sudan,0.4586982752594865,111.0,0.780439121756487,0.4157111026949686,0.5045383238767716,104.0,0.7944111776447106,108.0,0.7864271457085829
2011,000000000000000001a0,South Sudan,,sample_camp,0.9111871176004148,0.588201799083664,0.662102997523066,0.0028742058849961,0.4083307878468214,0.4788461731915985,0.6953850004334527,0.0373741693328733,0.502341225533065,0.4372022846178139,0.0134747156223522,0.6890994142387761,0.8138724793125963,0.814310532778903,0.0011024393823485,33.1050698,9.992631937,Sudan-South Sudan,0.4209755022861349,217.0,0.5688622754491018,0.3816858045834888,0.4629628085765135,201.0,0.6007984031936128,217.0,0.5688622754491018
2012,83,South Sudan,,sample_camp,0.7280306816976975,0.7948852047267991,0.3105686806966479,1.877028424374912e-05,0.2431593327927539,0.6317906264017007,0.973261242253746,0.0741805913006083,0.1886320337285631,0.3993620842312039,0.0297291763367663,0.3404284374391675,0.7078806499485253,0.7448767757735973,0.9995127913926134,29.85459823,10.00826452,Sudan-South Sudan,0.482605486321462,55.0,0.8922155688622755,0.4309147558143469,0.5308641579251839,67.0,0.8682634730538922,54.0,0.8942115768463074
2013,0.00E+00,South Sudan,,sample_camp,1.0,0.7948852047267991,0.3879527908960378,0.0064248405417418,0.2617184648652538,0.609042551612397,0.9626024140926532,0.0741805672139526,0.2250155713673299,0.4392871039164561,0.0190661699912081,0.3519932398553587,0.7770146211788187,0.7323685507190636,0.9126305901275462,29.80717038,9.997085194,Sudan-South Sudan,0.4872437065705057,46.0,0.9101796407185628,0.439707835818291,0.5353255931733821,49.0,0.9041916167664672,46.0,0.9101796407185628
2014,150,South Sudan,,sample_camp,0.9487629598089672,0.7958786503463002,0.5615625813774126,0.0040039731542816,0.3358647829774334,0.742074804537379,0.5398918441589624,0.0505346756152521,0.5936344588806326,0.0259553965117444,0.0161128213342572,0.4308438972882738,0.9936981910149416,0.940316401993771,0.2989926949299248,32.49936946,11.63827662,Sudan-South Sudan,0.4342683195576482,180.0,0.6427145708582834,0.3783253324119189,0.4772947541979849,213.0,0.5768463073852296,179.0,0.6447105788423154
2015,0000000000000000004b,South Sudan,,sample_camp,0.960555720357004,0.7954725150804902,0.469773878360533,0.0001106889014119,0.2506252005627045,0.6697438592270474,0.9565730604521402,0.0741805505403975,0.218590490818652,0.4307648985465908,0.0341420181799053,0.3371967225686192,0.7855578494003446,0.7308228472187723,1.0,29.7693205,10.01549629,Sudan-South Sudan,0.4980706639761733,33.0,0.936127744510978,0.4478777303737906,0.5478666614836494,38.0,0.9261477045908184,33.0,0.936127744510978
2016,000000000000000000c2,South Sudan,,sample_camp,0.8585609940984211,0.8883853899662933,0.4326880315470757,0.0451050195745883,0.0705997831199583,0.6984710022139161,0.9926890164734318,0.0741794756250351,0.1917856030781391,0.3810066955270267,0.048083823273219,0.3053166826920241,0.7852336098213053,0.7127365131582799,1.0,29.94499083,10.23320253,Sudan-South Sudan,0.4915160568854457,41.0,0.9201596806387226,0.4406676625739902,0.5361571606165314,47.0,0.908183632734531,44.0,0.9141716566866268
2017,0000000000000000011f,South Sudan,,sample_camp,0.9941310339254468,0.7948852047267991,0.4626705120173536,4.547548000845499e-05,0.2116593702081712,0.6157239534052131,1.0,0.0741801463251058,0.1100223576641654,0.3013590607816088,0.0264338534597583,0.3441748317337469,0.7321906340166969,0.6593928135066831,1.0,29.93141827,10.09227082,Sudan-South Sudan,0.4669540674069243,88.0,0.8263473053892215,0.4136494741476167,0.5136449265996159,113.0,0.7764471057884231,85.0,0.8323353293413174
2018,0000000000000000005e,South Sudan,,sample_camp,0.8721350115704701,0.828453234392227,0.273456970385378,0.0006306251706022,0.1127247017002124,0.637618638973288,0.9449632790937968,0.0741801537855744,0.1849412988013506,0.3802650082601824,0.0144278710650113,0.332965733263333,0.7499871630298539,0.7244468177568326,1.0,29.61350428,10.09449812,Sudan-South Sudan,0.4715434139772598,74.0,0.8542914171656687,0.4186977553749858,0.5186346928579255,97.0,0.8083832335329342,73.0,0.8562874251497006
2019,000000000000000001b8,South Sudan,,sample_camp,1.0,0.828453234392227,0.5652811767350865,0.0100476001232159,0.2525184874522296,0.5953938882532397,0.9672621474263908,0.0741802028667733,0.1713878556529758,0.3900081808496217,0.0092695529584371,0.3371967225686192,0.7488145357432445,0.7298828921289813,1.0,29.71354439,10.08255668,Sudan-South Sudan,0.4827592914018365,54.0,0.8942115768463074,0.4310352205420201,0.5301082652461765,66.0,0.8702594810379242,55.0,0.8922155688622755
2020,1,South Sudan,,sample_camp,1.0,0.8605049673518349,0.6162292302740291,0.0032170652148605,0.2656333946016878,0.7056122716508244,0.3591956750379967,0.0913589993192902,0.6703095348427975,0.0758244909825882,0.018649230869274,0.7260616553506012,0.9394754385685178,0.860625998738545,0.018774575190288,33.15987548,12.09884516,Sudan-South Sudan,0.4221143908782974,216.0,0.5708582834331337,0.3703782861092753,0.4640041234446411,230.0,0.5429141716566867,216.0,0.5708582834331337
2021,10,South Sudan,,sample_camp,0.8003031660029664,0.7175716058031435,0.5691791787414372,7.744566194480729e-05,0.3484371770103149,0.7406234016234142,0.557987745633558,0.050535586455569,0.6952547336605959,0.0956237597420231,0.0143528018782271,0.5721807660317478,0.9849667142905344,0.9284219329011788,0.018774575190288,32.617078,11.34553333,Sudan-South Sudan,0.4314409751387085,190.0,0.6227544910179641,0.3760884012235257,0.4745773280863847,218.0,0.5668662674650699,189.0,0.624750499001996
2022,18,South Sudan,,sample_camp,0.9806043443896124,0.5780523771334733,0.5109413238269724,0.0270349542187132,0.2431324763276014,0.4345232429475751,0.63849393486975,0.0373734695961852,0.7362303932100582,0.3024373451237502,0.0280459956492046,0.6940860532199173,0.8077595403188905,0.7624715829727551,0.018774575190288,33.41139014,10.38392767,Sudan-South Sudan,0.4098700807462929,243.0,0.5169660678642715,0.3700811347890331,0.4489796313018934,234.0,0.5349301397205589,244.0,0.5149700598802395
2023,19,South Sudan,,sample_camp,0.8013178358638882,0.5879762677958552,0.4965821213288843,4.982384080744617e-06,0.3120875252825344,0.3965163276551154,0.6662255758551257,0.0373739570924111,0.5791276355768028,0.3146488582628154,0.01694154621849,0.6926717908484397,0.8034421151616944,0.7807001294235068,0.018774575190288,33.13356049,10.12995262,Sudan-South Sudan,0.3989470182028402,263.0,0.4770459081836327,0.3584975085069547,0.4388412217847161,259.0,0.4850299401197604,261.0,0.4810379241516966
2024,0000000000000000002a,South Sudan,,sample_camp,0.7657343703898295,0.6812749083620894,0.6040186301048432,0.0001233914388225,0.2206719366549682,0.6515775732515457,0.5383685553442319,0.0913637751796848,0.6756115304472182,0.2796688045164573,0.0229698783311523,0.8037555375966685,0.9050214437474542,0.8731703967786005,0.018774575190288,33.0389216,11.41623598,Sudan-South Sudan,0.4361652849891724,178.0,0.6467065868263473,0.3892796691133442,0.4797694743442074,181.0,0.6407185628742516,176.0,0.6506986027944112
